B0009SO71Q:good_convenient_bag:vic,B0009SO71Q,"I carry it everywhere I go -- it has enough capacity to contain pretty much everything I need -- faceplate to my car stereo, my camera, personal grooming supplies, even some clothes. Just throw it all in there and you're ready to spend a night at a friend's house.Having two compartments really helps keeping things organized.The back of the bag is well padded, and the bag is comfortable to carry for long periods of time",Vic,5,"November 9, 2006"
B0009C9BUY:great_shoes:brett_brown,B0009C9BUY,"This is the second pair of Chameleons that I have owned.  The first pair lasted 3 years.  They are comfortable, yet sturdy.  The slip right on and still offer great support.  I use them for everyday wear, however I'm sure they would make great running/crosstraining shoes as well",Brett Brown,5,"January 20, 2007"
B0009C9BUY:fantastic_shoes:jack_r._miller,B0009C9BUY,"I have tried so many different shoes of all brands and I wear out shoes like nobodys business. These attracted me because of the look and so I tried them out. 8 months later I still have the same shoe, they are still the most comfortable shoe I have ever worn, and the longest lasting shoes too. I will buy these shoes as long as theyre available (maybe a couple pairs), no laces to mess with, perfect for any use and not heavy, and theres plenty of colors to choose from! Awesome",Jack R. Miller,5,"October 4, 2006"
B0009C9BUY:best_shoes_i_have_ever_found:juan_gonzalez,B0009C9BUY,It took years for me to find multi-purpose shoes that are this good and above all very comfortable. I own 3 pairs of these in different colors. The reason I own 3 pairs is that I use them almost every day and nothing else can compare,Juan Gonzalez,5,"October 3, 2006"
"B0009C9BUY:really_great_shoes_-_-_only_one_little_problem:c._linard_""xiemoon""",B0009C9BUY,"I love these shoes!  I have recently started walking regularly for exercise and needed some good shoes.  I occasionally hike as well and am not very sure footed, so I needed a pair of shoes that served both purposes.  I had tried a pair of Merrell's on in a store, but they didn't have the color I wanted, so I ordered them on Amazon.  It took less than a week to receive the shoes which is really good considering they were coming from another seller and not Amazon directly.  I got the shoes and immediately fell in love with them.  They are so comfortable and I expect to get many years of use of them.One small problem, the inside sole is orange and I found that it turns my socks yellow from the dye.  I called customer service for Merrell and they are sending me a complimentary insole in a neutral color...so they fixed the problem.  I would highly recommend these to anyone looking for a good shoe.  I'm not apt to buy shoes this expensive, but they were well worth the money in my opinion","C. Linard ""xiemoon""",4,"May 12, 2006"
"B000EOO81O:fantastic:kittycatastrophe_""kittycatastrophe""",B000EOO81O,I love the way this product smoothes the trouble spots and makes clothing lay better.  It also does a great job of giving breasts a little lift,"kittycatastrophe ""kittycatastrophe""",4,"March 28, 2007"
B000EOO81O:my_3rd_one!:t._yewell,B000EOO81O,I have been enjoying this product for years. I had weight loss surgery 5 years ago and used it when I first had surgery. It helped with protecting the incision and my self confidence (from the sagging skin). Now 5 years later I find myself using it again because I've opted out of plastic surgery (at least for now) and I do enjoy how shapely it makes me look.Only complaints are - it tends to roll up at the bottom (if you tend to be more pear-shaped) and sometimes the fasteners show through your blouse (if you wear clingy material). But besides that - I love it,T. Yewell,5,"March 22, 2007"
"B000FTOT62:great_looking,_but_they_stink:s._gary",B000FTOT62,"These are great looking shoes, but when I opened them up brand new, there was a distinct odor that the leather has. I don't know if this is from packaging or if there is a chemical that was put on them to serve as a protectant for the leather. I've had them for about 3 months now and it's starting to go away. I don't think people smell them when I'm wearing them (it's only when you get up close to them)",S. Gary,4,"January 11, 2007"
"B000ABUQNU:best_boots_husband_ever_had_for_his_bad_knees:lois_j._rueckel_""loislookingfor""",B000ABUQNU,They couldnt be better.  they fit immediately and took the weight off his knees.  perfit fit and looks awesome!  amazons priceing was excellent too!  fast shipping - came in perfect,"Lois J. Rueckel ""loislookingfor""",5,"March 3, 2006"
B0002Z1HTQ:i_really_like_these_boots:barry_e._keeton,B0002Z1HTQ,they fit good and are comfortable and the company that sent it all did a good job derscretlly pacaged  smile   i have 4 pair now differnt colours  smil,Barry E. Keeton,5,"March 20, 2007"
"B0002Z1HTQ:took_me_2_years_to_find_these!:jeanelle_lane_""faerie_rights_activist!""",B0002Z1HTQ,"Well I should say I'm a cosplayer (costume player). I love dressing up as anime characters and I needed a set of purple knee high boots for one costume I'm making but I hated the ones I found. I found these and was like ""Eureka!"". They are the perfect color and just right for my Suigintou costume. My only beef with them is that I have muscular calves and they're kind of hard to zip up.","Jeanelle Lane ""Faerie Rights Activist!""",4,"March 19, 2007"
B0002Z1HTQ:very__pleased!:a._bentley,B0002Z1HTQ,"I looked for boots like this everywhere, these are the cheapest one I found. They are good boots also! They were exactly what I was looking for! And I love all the colors they come in. I will be buying more in the future!",A. Bentley,5,"January 19, 2007"
B000EP6QX6:sperry_top-sider_gold_cup:crj_food,B000EP6QX6,I have purchased Sperry Top-Sider Deck Shoes for over 40 years and these are the best deck shoes I have owned.  They are extremely confortable and the first time I wore them my foot molded to the shoe.  It was not necessary for  a break-in period like most shoes,CRJ Food,5,"August 14, 2006"
B00006WMHU:most_comfortable_underwear_i_ever_wore:samuel_jenkins,B00006WMHU,"I put a pair of these puppies on, and they just felt smooth and comfortable on the skin. No chafing, no rubbing, nothing like that.   They fit nicely below clothes, and never rode up on me at all. They are by far my favorite pair of underwear. You can't beat the price, either",Samuel Jenkins,5,"March 23, 2005"
B00006WMHU:so_comfortable_and_very_sexy:,B00006WMHU,"The Contour Thong is one of the most comfortable thongs I've ever worn.  It's well made, looks sexy, and feels great.  Every man should have a thong in his collection - make the Contour one of yours",,5,"November 11, 2003"
B00006WMHU:good_all_around_cut:,B00006WMHU,"This is Undergear's standard thong offering.  It's basic cotton, which isn't as comfortable as Undergear's Extreme Thong, but it's a good fit.  The price is not prohibative, so stock up if you want to build a basic collection of thong underwear.  The only thing I've noticed is that, because cotton is not as durable as other fabrics, the edges fray after some time",,4,"December 1, 2002"
"B000B6BFL6:don't_buy_bras_online:jennifer_trump_""jennyfeffer""",B000B6BFL6,It doesn't fit - I got my size.  I don't know why it doesn't fit but I'm not taking all the time to send it back.  Both bras I got didn't fit.  Sigh,"Jennifer Trump ""jennyfeffer""",2,"February 8, 2007"
B000FCSX5C:great_for_travel_or_to_keep_at_work:m._kozhan,B000FCSX5C,"I agree with other reviews. The flats are made of really good quality leather, therefore thin. I have never seen such a beautiful insole. They scruff easily (no holes in mine yet) and the biggest design flow is the elastic, though it gets less painful with longer wear. If you are willing to tolerate pain for a very compact, cute and flexible pair of shoes, these are great to take along on trips or keep at work to change into; they look great and go with everything. I generally never go for suffering, but these particular shoes compensate",M. Kozhan,4,"February 27, 2007"
B000FCSX5C:i_luv_luv_my_flats!:lizzie,B000FCSX5C,"These are really cute comfy shoes! Great price! You might want to buy two pairs because if you wear them alot,the front seems 2 rip a little.This is my second pair. Also the elastic on the back of the shoe is a little uncomfortable at first,but once they were worn in they are great. If you want black ones I suggest get the black lace because the leather will get messed up easily",Lizzie,4,"February 21, 2007"
B000FCSX5C:comfortable_after_stretching.:happy_in_socal,B000FCSX5C,When I first got these shoes I thought I had made a mistake. The elastic was so tight that I felt like my heals were bruised. I went to the store and bought some shoe stretch devices to hold the shoes in a elongated position. Now I leave them in the shoes when I'm not wearing them and they feel fine,Happy in SoCal,4,"January 18, 2007"
B000AO4RZ0:very_cute_wedge:joy,B000AO4RZ0,"I really enjoy this shoe. I got them in purple and they are very cute. I normally wear a size 8, but I ordered a 7 and a half instead because the eights were out. The shoe runs very narrow for women with wider feet.",Joy,4,"April 20, 2007"
B0007YVB0C:very_clever:maliejandra,B0007YVB0C,Here is a pair of funny boxer shorts for anyone who wants to show off their status as a ladies man. Pictured is Alfalfa of the popular comedy series The Little Rascals who wooed women with his awful singing voice and extreme cowlick. Anyone who wears these boxers has an obvious sense of humor and is a fan of the series. Don't miss this great piece of memorabilia,Maliejandra,5,"October 1, 2005"
B0002452M0:comfy_stretch_pants:joanna_seaman,B0002452M0,My husband loves these pants and wears them around the house on his days off.  They are really comfortable and look pretty decent too,Joanna Seaman,5,"April 4, 2007"
"B000KJS63E:awesome_piece!!!!:johny_john_p_""johnnyp""",B000KJS63E,"Awesome in every way! The only thing guys at Andrew Christian.... i would give a little more detail to the finishing inside between the elastic band and the actual underwear, it could be better but other than that, YOU'VE GOT GREAT PIECES THERE.... I WISH I COULD BUY THEM ALL!!","johny john p ""johnnyp""",5,"January 9, 2007"
"B00084OPQI:great_sunglasses:nathalie_bianes_""green_jelly_bean""",B00084OPQI,My sunglasses were received very quickly after ordering them. I was surprised. No surprises when it came to the way my sunglasses looked. They were just what I wanted and I was looking for a pair that didn't cost a lot. I found some similar ones on designer web sites running for 200$ but then I came across Amazon's pair and they looked just as a good with an affordable price =,"Nathalie Bianes ""green jelly bean""",5,"January 18, 2007"
"B0000UR3GY:bad_news:alan_noznesky_""wizonoz""",B0000UR3GY,"991 was replaced w 992.  992 is not good for a high arched foot and the heel raises throwing off gait.  I loved the 991 and did marathons with them.  I searched everywhere and you can not find anymore except with the same last in 990's.  I am ordering 990's but don't buy the 992 if you are expecting an ""improvement","alan noznesky ""wizonoz""",5,"March 5, 2007"
"B0000UR3GY:outstanding_running_shoes!:andrew_beyzman_""brooklynlion""",B0000UR3GY,"After running with Nike, Asics and Saucony, I have to say that New Balance 991 kicks all of them out of the ballpark!  After 7-8 miles you still feel like you're running on a cloud!  I have a very high arch and these shoes are simply unmatched in support and comfort.  Plus, they're made in USA!","Andrew Beyzman ""brooklynlion""",5,"January 1, 2007"
B0000UR3GY:the_only_running_shoe_i_will_ever_buy:peter_c._belknap,B0000UR3GY,Don't take a chance when you buy running shoes.  I've been wearing NB 991s for years and they're the best.  For a heavier runnier who needs support you can't do any better,Peter C. Belknap,5,"November 11, 2005"
B0000UR3GY:shoes_that_fit_and_last.:j._christensen,B0000UR3GY,"Once you own a New Balance shoe you will never wear anything else.  Imagine, shoes that come in WIDTHS!!! I have worn out two pair of these and am ordering a third.  (Fouth?) I am very hard on shoes and after the first time I bought New Balance shoes have never purchased any others.  Also they last and last.  They are expensive, but you really get 2-3 shoes worth of wear out of a single pair",J. Christensen,5,"May 1, 2005"
B000BNYL2O:great_jersey:t._levy,B000BNYL2O,I bought this jersey for a true soccer fan and he loved it! The colors and quality of the jersey are great. Anyone who routes for the french soccer team will truly appreciate it.,T. Levy,5,"January 9, 2007"
B000BNYL2O:own_the_jersey_of_the_best_team_of_world_cup_2006:musketeer,B000BNYL2O,"This is a good-looking jersey, and you can wear it with pride, since Les Bleus clearly played the best football in the tournament",Musketeer,5,"October 18, 2006"
"B000F29EQ4:_stylish_raincoat...economical_price.:bigbook_""bigbook""",B000F29EQ4,"This men's raincoat is an outstanding bargain. It features classic styling, is very well made and is being offered at a reasonable price. Without doubt, I consider this a terrific purchase.","bigbook ""bigbook""",5,"April 19, 2007"
"B0006M4OR2:great_tee:nymoviegirl_""nymoviegirl""",B0006M4OR2,"This items is stretchy, comfortable, and attractively fitted. It shrinks a bit after washing, so if you do not like a fitted style, you will likely not be happy with this. It has a scoop neck that is not too low, and the cap sleeves are flattering.","NYMovieGirl ""NYMovieGirl""",5,"January 21, 2007"
"B000FTSI2I:very_warm,_nice_and_looks_great:hundredrabh_""whacky""",B000FTSI2I,This is a very warm and nice jacket. That looks cool too. If you want anything to keep you warm for winters this is it. Value for money and I loved it.the only thing I found discerning was that it is a bit heavier than expected. Keep it in mind while buying. Also an all metal zipper would have been nicer than a plastic one. But I found it perfect for me,"hundredrabh ""whacky""",5,"December 24, 2006"
"B000MMC4N2:very_comfortable!:pf3412_""stephanie_b.""",B000MMC4N2,"These slippers are great! They are so soft and comfortable on the inside. I wear them as shoes, not slippers, because they are so cool looking. These are much less expensive than those other brands that are so popular now, and they look better too. The first pair I bought was too big, the second pair fits better but is still a little big. I would suggest going down if you are a half size, not up, but that's just my opinion. Overall, great shoe","pf3412 ""stephanie b.""",5,"March 8, 2007"
"B0003SSO8O:i'm_pleased:jackie_""jackie""",B0003SSO8O,I bought this product to tape up the puckering in my button up shirts.  The tape doesn't stay closed all day but it does re-stick when I press it again.  The roll provides a lot of tape so it will last a long time,"Jackie ""Jackie""",4,"March 8, 2007"
"B0003SSO8O:excelent_aid:erika_m._rivera_""happymom""",B0003SSO8O,It's a great product and works marvelously to help your clothing stay together. This is the 2nd roll I buy. I use it to keep the space between the buttons closed,"Erika M. Rivera ""happymom""",5,"January 10, 2007"
B0003SSO8O:fix_gaping_on_front_of_blouse:joy,B0003SSO8O,Great idea and it really works.  Fixes that gap between 3rd and 4th button.  No safety pin any more,Joy,4,"August 22, 2006"
B000GD3NY6:gerber_has_the_best_onesies:g._lewis,B000GD3NY6,I've tried different brands of onesies that are in the Gerber price range and I always keep coming back to them. They wash well and they are loose around the arms and bottom,G. Lewis,5,"January 9, 2007"
"B0002NZO4C:positive_recommendation!:b._valdez_""babyboomer""",B0002NZO4C,"I recently ordered 3 of these bags to use for grocery shopping in order to cut down/eliminate the number of paper and plastic bags  I need to dispose of or recycle...I also find brim full paper and plastic bags not easy to lug in from the car.   These bags are very well constructed, sturdy and roomy.   I remember years ago when grocery stores were giving canvas bags to customers to decrease the strain on the environment.   It was a good idea then, a great idea now...and these bags are perfect","B. Valdez ""babyboomer""",5,"September 17, 2005"
B000H8WEXQ:this_is_one_terrific_shoe!:colorado_guy,B000H8WEXQ,"I'm a power walker, and wasn't sure if these shoes would fit the bill.  However, they are very comfortable and supportive.  I really like them.I'll probably purchase another pair asap.  I recommend them",Colorado Guy,5,"March 22, 2007"
B000H8WEXQ:great_shoe:p._hansen,B000H8WEXQ,"I have been using the Saucony Omni for years now and just love the shoe.  I started when the Omni 4 was out, now the Omni 5.  The Omni 6 will soon follow with slight changes. Plenty of room in the toe box, lightweight, and durable.  I recently tried to switch to another well known brand of show, but immediate discomfort and pain made me turn them back in for my trusted Saucony's.  I run 40+ miles per week...so I have a couple pair to rotate.",P. Hansen,5,"March 16, 2007"
B000H8WEXQ:love_the_shoe:tim_brandish,B000H8WEXQ,"This is my second pair.  They're light weight, breathe well, plenty of stability, plenty of room in th toe box.  I like them better than the 4 pair of NB 765's I owned before them",Tim Brandish,5,"February 22, 2007"
"B000H8WEXQ:a_good_running_shoe_for_the_money:roger_o._cornett_""arcticman""",B000H8WEXQ,"Comfortable. That's a good place to start. I've had back problems and I want to get back into running again. I started about a month ago with some shoes that were not the best choice. I decided to buy the Saucony Shoes because they were the best value. Now that I've had them a while, I can report that they are doing a fine job. My back and feet are feeling great. These have plenty of arch and heel support. They are lightweight, pretty well built and I feel like I got a good deal. I don't believe in buying the most expensive gear to start out with. When I'm ready to up-grade I'll check out Saucony shoes first before I spend money on other more recognizable brands. I recommend you do the same","Roger O. Cornett ""Arcticman""",4,"February 14, 2007"
"B0009J5CJQ:comfort__with__style:a._dover_""bowzerr""",B0009J5CJQ,The Keds Grace shoe is very comfortable. The microstreatch material makes the shoe perfect for some foot problems. I can say this shoe provides me with the ability to wear all day and not have my feet feel tired or suffer from soreness.  This shoe gives because of the material. It's style and variety of colors make it good for all year wear. Good for work or play,"A. Dover ""bowzerr""",4,"January 14, 2007"
"B000AY89TU:mr._anderson........_;):dexter_""the_warrior""",B000AY89TU,"These glasses are great to have!!!! At a good price too. I gave it a four because I found the lenses to be just slightly dirty but I cleaned it up!!!!1 gThey are great to walk around with!! Especially for style!!!!!! Recieved within a matter of days. If it was still 50 dollars, I would've never took the chance. But at the price shown, I did and was satisfied. If you like cool looking, not too expensive glasses like these, just check out the Fashion Metal Sunglass with Spring Hinge - 5715!!!!!!! they'd be cool to buy along with these glasses because of their great appeal!!!!!!!!!!!!!!!They are really cool!!!!!!!!!!!!!!!!","Dexter ""The Warrior""",4,"March 20, 2007"
B000AY89TU:excelent:ricman_lucian,B000AY89TU,"I am a Matrix fan. When I saw this sunglasses, I knew that I find something special. And now, I can say I was righ. It is a special stuff",Ricman Lucian,5,"February 11, 2007"
"B000AY89TU:neo_sunglasses:rab1051_""rab1051""",B000AY89TU,I actually got these for my wife for when we go biking / hiking. They seem a lot lighter in weight than I had expected but they fit perfect. The price was unbeatable. I almost wish I had gotten myself a pair.,"RAB1051 ""RAB1051""",4,"January 15, 2007"
B000AY89TU:cool_shades..._good_3rd_party_service:marcelo_a._soto_quiroga,B000AY89TU,"These lenses are really nice. So light you can't believe they've metal frame. Optics are good also with wide eye-side coverage, so no annoying glares get into your eyes.  Seller delivered promptly. Cool",Marcelo A. Soto Quiroga,5,"December 8, 2006"
B000AY89TU:best_on_this_category!:l._litiatco,B000AY89TU,"Hello,     I bought one and really satisfied on the looks, fit and materials on this sunglasses. Highly recommended.Leonides Litiatco of the Philippines",L. Litiatco,5,"June 21, 2006"
B000AOJM8W:these_are_nice!:poppy,B000AOJM8W,true to size. usual Clarks comfort. stylish look. great price. incrediblyfast shipping! ordered my second pair before i wrote this review..,poppy,5,"March 6, 2007"
B000ARKJ8G:superior_quality_clothing!:david_n._self,B000ARKJ8G,"The product was recommended by a friend with a similar medical condition and after trying the briefs, I was sold.  Thanks for a superior product.",David N. Self,4,"April 11, 2007"
"B000ARKJ8G:good_value:dr._roger_o._drummond_""tickdoc""",B000ARKJ8G,I purchased the Munsingwear kangaroo briefs because I could not find them at any of my local stores.  I have worn these breifs for years and was pleased to find them on Amazon.  They were delivered to me promptly and I am pleased with the whole process.,"Dr. Roger O. Drummond ""tickdoc""",5,"November 3, 2006"
B000ARKJ8G:don't_know_how_i_got_along_without_these_products.:l._p._knight,B000ARKJ8G,I am so... glad to finally be rid of the electrical cords. I've had gas powered trimmers in the past but the hassle of mixing the oil and gas and the smell wasn't worth it. So I became tied to the extension cords for years; now with these cordless devices it's so much quicker and easier. I've read some of the 'Reviews'prior to purchasing these products and I don't agrtee with the limited power supply with the Ni-Cad batteries. These products are tops in my book and I would recommend them to any and all my friends.   L.P.K,L. P. Knight,5,"July 26, 2006"
B000ARKJ8G:comfort_reigns!:r._hamilton,B000ARKJ8G,"These are wonderfully comfortable!  They may seem a little odd at first but, once you get used to them, I don't think you'll ever want to switch back to the old style.  I certainly don't",R. Hamilton,5,"July 12, 2006"
"B000JR9LLI:great_seller:erin_matre_""erin""",B000JR9LLI,The shoe was perfect.  It's just how it looks in the picture.  The seller was very quick in shipment and professional.  Thanks,"Erin Matre ""Erin""",5,"March 8, 2007"
B000JR9LLI:a_little_inflexible:once_avid_reader,B000JR9LLI,"I really like the shoes, but they aren't quite as comfy as I'd hoped. There's pressing across the top of the foot over the big toe, which get uncomfortable after a while, but that may just be my big feet. They're fine otherwise",Once avid reader,4,"January 9, 2007"
B000FS6Q8C:kenneth_cole_reaction_men's_simply_western_harness_boot:bryan,B000FS6Q8C,"I love these boots!!!  I had a hard time looking for the right color and size and managed to fink out Saucony shoes first before I spend money on other more recognizable brands. I recommend you do the same""","Roger O. Cornett ""Arcticman""",4,"February 14, 2007"
B000FS6Q8C:kenneth_cole_reaction_men's_simply_western_harness_boot:bryan,B000FS6Q8C,I love these boots!!!  I had a hard time looking for the right color and size and managed to find it here.  I bought these boots in brown and liked the distressed look on them.  The decorative riding straps with hardware ring and grommet ornamentation add a nice touch.  These boots look great with jeans and are very fashionable,Bryan,5,"February 20, 2007"
B000JLG5ZO:very_handy:thomas_j._markey,B000JLG5ZO,Both chargers and the A/V cable work well and are great to have on hand for charging my video ipod because watching video on it drains the power quicker than just audio,Thomas J. Markey,5,"April 10, 2007"
"B000JLG5ZO:fabulous!:n._kiser_""neville22""",B000JLG5ZO,"I went searching for an iPod wall charger b/c my 60 GB video ipod didn't come with one (grrrrr! apple!) and it was $30.  Sigh.  But okay I thought....I'll get it.  Then I went searching for an A/V cord at the store.  $15-$25 and neither of them worked.  I couldn't figure out why??  It works for my miniDV camera but not my iPod?  Do you I really have to purchase the $99 ipod A/V accessory kit???  Then, gold struck.  And I stumbled across this on amazon.  It all works and it works beautifully and it looks beautiful and to boot, I got a charger for my car (something i won't use much seeing how I don't currently drive much now but hey, i will someday) and I got it all for less than $30.  I don't know how they do it, but this is a great deal.  A must if you own a video iPod and don't want to spend another $150 dollars on accessories for it.  Plus, fast shipping too!  Great product","N. Kiser ""neville22""",5,"January 22, 2007"
B000JLG5ZO:applie_ipod_bundled_kit:jared_s._turner,B000JLG5ZO,"This deal was a dream, I have been around from Walmart to Radio Shack, and more. No matter where it was I looked for a wall charger, or the AV cables they was over priced (in my opinion at least) I saw the AV cables for 15, or more, and the Home Wall Charger was 20 to 30, so when I found this deal I wen't nuts. To get a Wall Charger, a Car Charger, and AV Cables! All for 30 dollars! Now thats a deal! I have tryed each one, of these out, and they work wonderful! I recommend this to everyone who has an iPod",Jared S. Turner,5,"January 15, 2007"
"B000K9BWE4:awesome_boots!!:d._lee_""blutails""",B000K9BWE4,"These boots are beautiful, super warm and comfortable!    They're lined with real sheepskin fur and the price is a true bargain for you get. Also, Bargain Outfitters customer service is great.  I had to exchange them for a bigger size and they did it quickly and efficiently.  These do run true to size (unlike UGGs which run large) so get them in your regular size.  It's also hard to tuck skinny pants in so I just fold my pant legs up instead.  Love them!","D. Lee ""blutails""",5,"March 27, 2007"
B000FIVN8U:this_worked_out_well.:paula_j._langbehn,B000FIVN8U,I have been buying Stride Rite shoes for my son for a while.  Buying them online was easy and I saved money,Paula J. Langbehn,5,"April 2, 2007"
B000FIVN8U:shoes_that_hold_up_to_a_toddler:amy_parcover,B000FIVN8U,"I think these are great shoes.  They've held up well and my toddler is constantly on the move.  Also, they are easy to wipe off which is a plus",Amy Parcover,5,"February 13, 2007"
"B000FIVN8U:great_sneakers_for_toddlers!:brenda_davidson_""jeffrey's_mom""",B000FIVN8U,My son has these sneakers in a smaller size and are wonderful.  I saw the great price and could not pass up a bargain.  You will not be sorry,"Brenda Davidson ""Jeffrey's Mom""",5,"November 9, 2006"
B000ABMSE0:shoes:karen_l._lomanto,B000ABMSE0,"This is the 3rd pair of merrell shoes if have purchased, I do a lot of walking and traveling.  They are light, and very comfortable.  The winter lined merrells are great also.  I spend many hours in hockey arenas, they are the only shoes if have found to keep my feet warm and my feet have never gotten wet.",Karen L. Lomanto,5,"April 7, 2007"
"B0007LM7K8:good_results_-_with_a_bit_of_practice:likes_gadgetry_""robin""",B0007LM7K8,"When properly used, the Hairagami makes a tight, attractive hairdo that lasts all day - much easier than with bobby pins or other devices I've tried. It takes some practice and a sense of humor to learn how to work with the Hairagami, but I've been very pleased with the results. It's also relatively easy to untangle at the end of the day, and leaves my hair with a pleasing curly effect","Likes gadgetry ""Robin""",4,"April 18, 2007"
B0007LM7K8:great_for_little_girls_with_long_hair:p._ray,B0007LM7K8,My 10 year old daughter has been wearing a hairagami almost daily for 2 years.  It doesn't cause breakage like rubber bands. I can put the hairagami in her hair in the morning and it stays in all day keeping her hair out of her face at school and tangle free.I'm purchasing my third one.  They do wear out over time by snapping on their own.  They are a low cost item and I don't expect them to last forever.  We try to store them in the flat position which seems to increase it's lifespan,P. Ray,5,"February 3, 2007"
"B0007LM7K8:a_must_have_for_dancers!!:traci_""dolphin_lover""",B0007LM7K8,"Perfect for children that dance.  My daugther dances on a traveling team.  We had to put her hair in a bun for several class and/or competitions a week.  The Hairagami was worth it's weight in gold.  We had perfect buns for ballet and performances, no hassle, no pain.  I could never be without one again.  If you can make a ponytail...you can have a perfect bun.  It's really that simple","Traci ""Dolphin Lover""",5,"January 15, 2007"
"B0007LM7K8:not_that_bad!:m._moya_""mnaples""",B0007LM7K8,"Maybe it snaps when you're folding your hair, but you'll get to manage it with some practice. The results are worth it. I used to have one, and I loved it. The hair-do's look neat and fancy.","M. Moya ""MNaples""",4,"November 9, 2006"
B00061Q3KO:vote_for_pedro:,B00061Q3KO,"When I first saw Napolean Dynamite, I thought it was hilirous. The Pedro shirt was awesome, and I thought it would be a best seller.I saw it at Hot Topic and it was cool. I  finally came around buying it and looks awesome. It does look cheaply made, but when you have a button to match it, who cares. So  if you are a fan go out and buy, ""it will make you popular."" And remember, VOTE FOR PEDRO",,5,"February 20, 2005"
"B0007GC6Z4:i_like_these_trunks,_but_there_are_a_few_things_you_should_know:j.wilde",B0007GC6Z4,"1st of all, these are really nice trunks. They remind me of the Grigio Perla trunks (La perla's men's division) that Daniel Craig/James Bond wore in Casino Royale. Anyways, you should know that these trunks leave LITTLE to the imagination. You can, ummm, see everything from the front. I mean, literally everything. They are low in the back and dip in the front. I wish they were a little higher rise in that back, but if you like showing booty crack, these are the trunks for you.The fabric is really nice and smooth, and they are without doubt some sexy trunks. BUT MAKE SURE YOU ORDER THEM IN A SIZE LARGER THAN YOU NORMALLY WEAR. I am 6'2 with a 34 waist and I SHOULD have ordered an XL and not an L. I can deal with the size I have, but I prefer to have a little more room. Also note. YOU CANT RETURN THESE. ITS IS AGAINST THE CALIFORNIA HEALTH CODE",J.Wilde,4,"January 13, 2007"
"B00008MN63:comfortable,_well-fitted_bra:beverly_faubert_""savybevy""",B00008MN63,"I love this bra.  It stretches inall the right places and supports where you need it.  It is soft and comfortable.  The only thing I would recommend for improvement is a slightly wider band at the bottom.  Otherwise, great","Beverly Faubert ""savybevy""",5,"November 9, 2006"
B000JLPBGI:comfy_pants:blueeyedtraveler,B000JLPBGI,Arrived in an evelope on time. The Darh Vadar character looks a little bit off in its representation. The medium is big for a medium.,BlueEyedTraveler,4,"March 15, 2007"
B000BVXXS4:warm_and_soft_for_feet:barbara_baskin,B000BVXXS4,I love these socks! They are warm and soft and they fit loose enough so my feet don't feel 'trapped' yet they don't slip down either. Great,Barbara Baskin,5,"August 14, 2006"
"B000K28INY:warm,_inexpensive_winter_boot_and_cute:nyc_girl_""nyc_girl""",B000K28INY,"cute and cozy boot- it is lined throughout the whole boot (toes and all) the leather is not of the highest quality, but considering how inexpensive they are it is worth the price (bought a pair last season too and the heel wore out)...compartively speaking i own uggs too and they are equally warm, however these boots are less clunky...i get compliments on the boot all the time","NYC girl ""NYC girl""",4,"February 27, 2007"
B000K28INY:boots_don't_meet_expectations.:karren_j._hewson,B000K28INY,"The boots are not how they seem in the picture. Yes they have real rabbit fur trim and yes, it has real sheep wool lining. However, the quality of the leather is very poor and not how it would appear in the photo. The leather is very dry and thin. I applied a leather oil which seemed to help a bit but I feel for nearly $100 I would have gotten a better quality product",Karren J. Hewson,2,"January 4, 2007"
B00070PH6A:too_small:quest_for_clear_skin,B00070PH6A,"This is a fine quality Speedo, but I have found that the sizing is small.  I would have needed to order 1 or 2 sizes bigger",Quest for Clear Skin,4,"February 15, 2007"
B00070PH6A:a_good_basic_speedo:robert_l._frazier,B00070PH6A,"This is the basic Speedo bathing suit - it's good quality and great for sunning, swimming and training.  They come in even waist sizes and are very snug fitting so you need to order it one size bigger.  I have a bubble butt and even though I have a 32"" waist I needed to order a size 34"" for it to fit properly.  They are durable and hold up well so it's a good buy overall and I recommend it",Robert L. Frazier,4,"February 9, 2007"
B00070PH6A:excellent_training_brief:kermit_rohrbach,B00070PH6A,"This is a standard Speedo brief; lots of lycra, no sags, and a very good cotton drawstring that stays tight during laps. I swim 1K daily, so my suits get a good workout. To make it last, remember to rinse in non-chlorinated water after each use and wring dry (don't use the centrifuge)",kermit rohrbach,5,"January 5, 2007"
B00070PH6A:training_tank_suit:michael_strassberg,B00070PH6A,"This suit is great. All tank suits fit the same, but many have problems with the drawstring. It can fray, break, stretch or slip. This suit has none of those problems, it fits well and the drawstring stays put but is easy to untie even when wet. Great for training",Michael Strassberg,5,"July 6, 2006"
"B00070PH6A:long_lasting_product:burak_guven_""bufo""",B00070PH6A,"I've been using Speedo products over 20 years never had to change to any other brand for swimming gear. Speedo makes it for last and it's always durable, this one I got it for almost 9 months, after every use rinse with cold water becomes like new","Burak Guven ""bufo""",4,"January 10, 2006"
B000147UNU:this_is_the_only_running_bra_for_me!:m._mcmullan,B000147UNU,I have used this bra for the last four years for running. My bra size ranges (depending upon pregnancy and nursing) from a 36DD to 38G. This is the only bra I can run with. There is no bounce,M. Mcmullan,5,"April 2, 2007"
