B000EZVJBA:best_sandal_ever_made:k._j._lane,B000EZVJBA,"In 1999 I purchased a pair of these sandals in a Birkenstock store in Key West, FL. I have worn them ever since every day in the summer months up North and now that I reside  in FL I have  worn them every day for the past 2 years... I have never ever found a shoe as comfortable as this one and that wears so well.. I am in the process of ordering another pair of the exact same thing as my other pair is just starting to show some wear on the soles.  I recommend these sandals to anyone that wants a terrific comfortable shoe that lasts almost forever..  What a fabulous product!!!!!!!",-2
B000BXVR3A:nice_sandals:quoad_toad,B000BXVR3A,"I bought these sandals for $14 including shipping.  They are well made and sturdy and worth $50 or so they normally cost.  I bought these sandals so I could walk around the beach.  They are fine for walking around the beach and going into the water.   They aren't comfortable enough for me to wear them while taking a long walk.  Shoe comfort is so personal that I can't say catagorically that these shoes are ""uncomfortable.""  I can see where some people would find them comfortable on their feet since they are sturdy with soft soles",4
B000BXVR3A:comfy_casual_sandals:heather_canepa,B000BXVR3A,"These sandals are very adjustable for a good fit and comfortable to wear. The blue color is pretty bright, but I like it after a little ""getting used to it"" time",6
"B0007OW7ZU:great_color_sweatshirt:b._roscoe_""gimme-an-adventure_girl""",B0007OW7ZU,I love grey and this is just perfect.  I buy my clothes very large and this jacket was true to size.  Liked the material too.  pleased.,5
"B0007OW7ZU:could_be_better!:brant_a._hughes_""deep_thinker""",B0007OW7ZU,"Fits nicely (I'm a very big dude)very comfortable and warm. Zipper is the one weak point, too small and too light for the beating it will take under heavy use. Nice for the price",2
"B000632S92:good_product_for_the_price!:mary_nelson_""norcalkat""",B000632S92,"I LOVE my earmuffs!  I have trouble with wind, I get an earache when it blows, so I need to have something to cover my ears.  I hate hats.  The only problem I have found with these is that they try to regain their original ""twisted"" shape they arrived in.  No big problem, just readjust",-2
"B000HXYDQW:great_shoes!:rhonda_martinez_""happy_mom""",B000HXYDQW,"I bought Komfort Kidz""Happy Feet"" shoes for my 2 year old son. Boy, do these shoes live up to their name!  He won't wear anything else.  He says that they are very comfy and I love them because they are durable and easy to get on.  I will definately buy again",6
"B00008EDFC:sexy_and_supportive,_a_great_combination!:girldiver_""enjoy!""",B00008EDFC,"This is advertised as a long line bra but I grew up calling it a bustier'. Regardless of what you call it let's just say it's a perfect combination of physical support and visually sexy. I have both the ivory and the black to wear with formal dresses. It also comes with removable straps so you can go strapless or not it's up to you. I prefer strapless, it adds to the illusion of Goddess.Wearing this Goddess Bra makes me feel like a 1950's pin-up model especially when I wear it with lace panties and high heels. Honestly, it conjures up images of Rita Hayworth as Gilda and listening to the seductive singing of Julie London. girldiver:",8
B0006MGXMG:perfect:dan_powell,B0006MGXMG,"On doctors orders I needed to start working out again, so I decided I'd start to swim again. My old clunky boxer style suits weren't good for doing laps so I wanted something with less drag. I searched amazon and found exactly what I was looking for. The Agon suit is amazing. Good fit, good look, and ""modest"" too. I couldn't be happier. In fact, I ordered another one! If you're looking for a suit to swim laps in, hang out at the beach, or general comfort, this is the one!!!!!",2
B0006MGXMG:great_swimsuit!:danni_akers,B0006MGXMG,"I couldn't be more pleased with my new swimsuits from Agonswim.  This suit is very well made and the color choices are truly extraordinary in men's fitted swimwear.  These are not just great for competition, but for the beach as well.  The materials, workmanship, cut, and stitching are first rate.  Remember to take a look at the sizing charts before ordering; generally speaking you will need to order the next size smaller than what you are probably used to from manufacturers like Speedo.",6
"B000CRER78:good_case,_stylish_but_may_cause_scratches...:l._bui_""evenstar_angel""",B000CRER78,"The case arrived looking as good as it did in the pictures. I thought it looked stylish/retro. I read from the other reviews there were scratches caused mainly the space above the click wheel and below the screen. I checked the stitching before placing my 30GB video iPod in. The stitchings around the border were soft. But when I felt the stitchings around the click wheel hole I can see why there were alot of complaints of ipod scratching around there. The sitchings were a bit more rough aound the click wheel than it is around the screen. But from other reviews i have read, there were no scratches from long term use of the case.But i have nothing to worry about because I have kept the plastic adhesive sheet that came with the iPod. So I suggest to those who want to be cautious, try buying the adhesive protective sheet if you dont have it or you could just wrap your iPod in saran wrap.After just taking my iPod out it left some sticky residue on the back, ugh, took me forever to rub it off the edges but it still left some residue. On the sides with in the base there is a lining of glue...figures. But its still a good case. Guess you just have to fully cover your ipod front and back before putting it in",2
B000CRER78:an_awesome_case!:cy_constantine,B000CRER78,"i got this case as a present, and it is a really great case.  apart from the cool retro look of it, it protects my ipod and isn't at all bulky.  this case uses magnets for the flip top, which makes this case less bulky than other ipod cases.  my ipod fits very snugly in this case and theres a clear plastic that protects the screen.  the sides of the case stretch, so i'm pretty sure it would fit both the 30 and 60 gb ipod.  it is a bit pricey, but totally worth it.  buy this case",7
"B000H42HLY:uncomfortable:a._donald_""southern_girl""",B000H42HLY,This shoe is very uncomfortable.  The pinky toe gets caught between the straps and it hurts very badly.  I tried to give them to my aunt and she would not take them for free,-4
B000H6XE50:good_steel_toe_work_boot:j._haake,B000H6XE50,"This is my second pair, I bought another brand in between and quickly realized my mistake.  I buy a pair of work boots once a year, this boot lasts a year in my work environment, most others don't (caustic, acid, fats and protiens).  I thought the ankle support was a bit strange the first time I bought the boots, but I really missed it when I bought another boot.  It holds your foot in so the boot does not feel like it will slip off",-2
"B000HBUV6U:nice_shoes_for_kids_!:presentacion_rivera_""p._rivera""",B000HBUV6U,This shoes are very nice especially for little ladies. It fits very well and i hope this shoes would be...again! in differents size in color white,3
"B000089G7X:pleasingly_surprised:gladys_presley_""gladys_presley_,_quality_assurance""",B000089G7X,The quality of the material was better than I expected.  The color was a visually pleasing tone different than anticipated. I appreciate the cut of the design.,2
"B000GUQA4Y:beautiful_boot:c._labuda_""cpemberton2""",B000GUQA4Y,This boot is a quality item.  The upper part of the calf is rather slim although around the ankle it's a bit too loose.  Very stylish although the heel height makes it not very comfortable to walk in,0
B000NDR958:the_solution--period!:cynthia_a._denny,B000NDR958,"For the cost--I thought--might as well try this gadget--there's no real large financial investment, so if it looks or behaves goofy, i'll just toss it in the trash. So, my husband buttons one end of the Tiedown, slides the Tiedown through the necktie's nametag (with the shorter necktie end tucked in also) and buttons the Tiedown at the other end. I would've when I got mine.  As soon as i got it, I put it on.... it was a bit difficult at first, but once in there snug, i have never taken it out.  About... 2 days later, my IPod fell out of my jacket pocket and tumbled hard down a flight of CONCRETE stairs.  I was sure that it was damaged... but, I opened the case, turned it on, and and was fine.... I was quite relieved.  That alone justifies the price of the case. I am proud to say that it is still in there to this day, and the only thing I could have asked for would have been a somewhat tighter fit around the clickwheel, as there is a bit of space for dirt/dust to get into.  That and the whole made for the headphones could be a tad bigger.",-2
B000F0GHUC:looks_good_:l._yeh,B000F0GHUC,"I bought this shoe for my wife, I like the slip on wedges.  She says it feels comfortable and she likes the look.  nice to go out in the summer feel",2
B000F0GHUC:great_once_worn_in:lisa_m._chrysler,B000F0GHUC,"They were a little uncomfortable at first (across the top of my foot they were tight - I ended up with blisters on both big toes). But once I wore them in a bit, they were fine. Now they are the most comfortable sandals and I'm loving them",1
B000NZKDKO:awesome_shoes:turiel,B000NZKDKO,"I'm not typically a shoe person, usually I tend to own one pair of sneakers until they basicly disintergrate from use.  However with converse's I found a shoe that I actually really did enjoy wearing.  Often people complain that the converse's are overly trendy and that's the only reason for the popularity.  However I currently own 2 pairs, might consider getting another, and will probably keep with the brand for life due to their conform and easy to wear style",0
B0001ZNWSQ:boxer_or_brief_(or_thong?):monday_warrior,B0001ZNWSQ,"While I seem to be going against the grain here, having never worn a thong before, I think these boxer briefs are awesome. Boxers tend to be too loose and briefs can sometimes ""ride up"" places you don't want them to go if you are extremely active. These are the perfect medium, comfortable and if you go with the black I think they look pretty good. Or you can go with the thong. lol Your call",0
B000KT2PAO:christmas_gift_all_year_long:jon_b.,B000KT2PAO,I received this robe as a Christmas gift from my son this year and each evening I can't wait to slip into it.  The robe envelops you with softness and warmth and it reminds me of my son.  The shawl collar is very flattering and although the robe can keep you very warm . . .it is not heavy.  The arms can be rolled or folded to whatever length you desire.  I have tacked mine in place with thread the color of my amethyst robe.  There are nice deep pockets on either side of the robe and a nice long sash. If I was to use one word to describe this robe it would be PLUSH. It is well worth the price,5
B000KT2PAO:cozychic_bathrobe:delta40878,B000KT2PAO,One of the softest robes I've ever owned. Good quality and fit.  The color is a rich looking dark cocoa color.  Incredibly prompt delivery!,4
"B000JCYE4C:not_so_pleased:k._linville_""brooke_lnvll""",B000JCYE4C,"The service and everything was fine, I just did not like the product. Instead of being cute like Uggs are (which is what I was looking for), they were big and clunky. They looked like men's work boots. I hated them",8
"B000BX1PEQ:what_size_should_i_order?:natural_redhead_""redxross""",B000BX1PEQ,"After reading the product description and looking at the photos I was ready to buy, but when it came time to select a size, I couldn't start. Without a sizing chart, I don't know which size to order, not for a unisex item",0
B000EVHPMQ:fabulous_luxury_robe:e._segale,B000EVHPMQ,"I was looking for a comfortable, luxury robe to take travelling that wasn't so bulky in luggage and this is perfect. It feels wonderful, packs up beautifully and is made very well.  A great robe for the price.",2
"B000EVHPMQ:great_robe:a._wittig_""aw""",B000EVHPMQ,Bought this robe as a gift for the wife.  She loves it.  Nice materials and good quality.  Would buy again,2
B000EVHPMQ:_absolutely__the__best_robe!!!!:elaine_lee,B000EVHPMQ,"The Luxury Spa Robe with the Cotton Terry Lining is the BEST robe that you can find.  We have gotten so may other robes, but this is the one!  My husband and I each have one and it feels like we are in the spa every day!  You can't go wrong with it and it's worth every dollar!  And it's the greatest gift to give!",3
B0000AOB6I:comfortable_and_supportive:ryan_eckenrode,B0000AOB6I,"The fabric and cut of this underwear is decent and comfortable; perfect for everyday wear.  The front pouch is slightly different from the other similar underwear I own, but it's still quite comfortable.  All in all, this thong is essential for the guy who likes variety",2
B0009B0XL6:new_walking_shoes:nancy_c._thornburg,B0009B0XL6,"These shoes are very, very comfortable.  The price was reasonable; delivery timely.  All in all, quite a satisfactory purchase",2
"B0002IC4VI:good_price,_average_value:curveo",B0002IC4VI,"I was looking for some glasses that have a lot of functionality and some decent quality at a LOW price...found it!  Make no mistake though, its a good value for what you pay but you do get what you pay for.",0
"B000E73S4Y:great_buy:christopher_glantzis_""chrisgbgsu""",B000E73S4Y,"First of all I think these glasses look fantastic. They did look a bit flimsy when I got them and I thought they wouldn't make it through the summer. Most of all because I've never owned a pair that has. I guess I'm a bit rough. However, its been about 6 or 7 months now and these things are still going strong. The lenses seem pretty resistant to scratching. Oh yeah and all for just $10 I think its an excellent buy. When I got the shipment in the mail it came with a coupon for 2 more pair for $10. Close in style but not identical. Since I thought these weren't going to last and it was a heck of a deal I bought the two more.",6
B000BO3OE4:not_good:m.c,B000BO3OE4,"As soon as I recieved the shoes I opened them with excitment, when I went to strap them on the buckle was very limited and did not stretch much. This became a problem because they ended up being uncomfortable and on top of that two rhimestones came off also just trying them on. I returned them.Not Satisfie",-1
B0007MCUTK:men's_desert_boots:jack_wynne,B0007MCUTK,"These boots are comfortable and ""neat looking"".  Exactly as I remember the desert boots I had in High School about 48 years ago.",2
B0007MCUTK:good_sturdy_but_attractive_boots:lostboy,B0007MCUTK,"I get compliments for them all the time. They are comfortable, sturdy and good looking footware. They were created as heat resistant hiking boots, but they are good general purpose shoes. Probably not the best things to wear in the rain, but they'd be great at Burning Man.",5
B0007MCUTK:desert_boots_-_what_a_fantastic_find!!:robert_williams,B0007MCUTK,"I have looked everywhere for desert boots without any luck.  They did not seem to exist anymore.  This was a shoe that I had worn forever.  On a whim I checked Amazon and was pleasently surprised to find these shoes.  They are exactly what I wanted.  Great shoe, great service",2
B0001XWUHC:lovely_wedding_dress:lisa_k._arney,B0001XWUHC,I purchased this wedding dress for My wedding on 4/23/06. It looked good on the website but it blew my mind when I finally recieved it. I highly recommend the store and I received my dress in record time,3
"B000F8JYGS:''new_wing_air_force''_:edwin_dean_""bmhs58""",B000F8JYGS,Very Impressed.  I was searching for one in the malls prior to Christmas with no luck.  Just received this one as a birthday present.  No disappointments here,3
"B000134YGW:sexy_stocking:mister_quickly_""amazon_epicurean""",B000134YGW,"This bodystocking has really become prominent in my day-to-day activities. Whether I'm wearing it at school, or at the home, it's become a staple. Plus, the product name doesn't mince words here - this is one sexy bodystocking.",2
B000134YGW:this_bodysuit_is_very_hot!!!!!!!:,B000134YGW,"This bodysuit is very HOT.  It's comfortable and very flattering to my size 12 figure.  The openings give the ease of not having to unbutton, untie or take anything off. It will make you feel just a little naughty, and incredibly sexy.  I was very pleased with my husbands response when I tried it on for him.  I've never bought anything like it before.  I highly recommend it",4
"B0007NXV5Q:awesome,_versatile_and_beautiful:p._keyes_""happy_halloweening""",B0007NXV5Q,"Perfect in Red for Holidays AND Halloween. Quickly delivered, nicely packaged and will use for many years.  Great addition to any wardrobe - Offered below their competitors prices and very nice.  Thank you",3
"B000KJ495S:awesome:beach_bum_""jess""",B000KJ495S,"I got them about a month ago, they're really comfortable. no blisters and they even have arch support. im in love ;-",1
B000EXS154:comfortable:g._donald_allen,B000EXS154,"Rockport equals comfortable and light and stylish.  It is exactly what you would expect in a walking shoe.  If you have wide feet as I do, this is a product you want to try out, see the results, and stick with it for qualtiy, comfort, and  longevity",2
B000EX00AI:great_shoe!!!:a._weeks,B000EX00AI,I bought these shoes last summer and they are great. They add just the right amount of sexy to any outfit. They make your legs look slender and sexy. A great buy,3
"B000HRNIUU:good_quality,_odd_sizing:y._muthafar",B000HRNIUU,"The cotton fabric of these bodysuits is really soft and cool, and didn't shrink when washed. The only thing I would comment on is the sizing; the 0-3 months and 3-6 months bodysuits we ordered were almost exactly identical sizes and it would be hard to tell the two sizes apart without actually checking the label. -reviewed by the wif",1
"B000A4T2Z0:nice_work_jeans:red_flower_""bigmomma""",B000A4T2Z0,"I bought these for my husband who is very reluctant to ever buy any jeans other than his Levis 550's.  The Riggs workwear jeans are well made, and fit ok, but there is much room in the seat where most guys don't need it.  The inner part of the front pockets also show when worn as they just don't stay in place.  Other than that, they have been good jeans so far",1
"B000NAMQ8G:not_true_to_size!:l._speed_""linzispeedo""",B000NAMQ8G,"I ordered these shoes in a size 7 because I have another pair of Sodas in a 7 (and they fit).  These shoes are way too small, I'd say at least a half size too small.  Be careful to order the right size...  Apart from that, they are SUPER cute and a GREAT shade of red",1
"B0008IVQI4:great_bra,_except_._._._:j._reyes",B0008IVQI4,Bra is really comfortable and easy to use. The material is soft and breathable and it looks good under clothing. The only problem is that the shoulder straps are extremely short and cause some ride up. I am not long through the shoulder area so any normal length strap would be more than sufficient for me. This would be 5-stars if they would lengthen those straps. I have another Medela bra in a different style and it has the same problem,4
B000IG2H48:practically_perfect_in_every_way:libby_sanborn,B000IG2H48,"we were looking for an insulated bag large enough to hold luncheon salads in a 1-1.5 quart size plasticware container.  this is one of the largest coolers we found online that was still lunch size. Since the salad containers are round, the oblong shape of the cooler bag gets distorted but it is still large enough for the salads to fit. It has other cute compartments, some chilled, some not, but my family doesn't use these on a day to day basis. I think they give extra flexibility to what can be carried, though.  We ordered the same bag in 3 colors, one for each person. They look as if they will be very durable but we've only had them a couple of months.  only negative is that there is not a separate pouch for the ice pack.  I had hoped with all the compartments in the cooler, one would hold the ice away from the chilled food, but that is not the case.  It is not a big deal. Just keeps this from being pretty perfect",1
"B000JZBVUE:great_fun_--_not_practical_as_a_shoe:l._a._blottin_""l._a._blottin""",B000JZBVUE,"While I love these shows when sliding across the parking lot to my car (in fact, I have them on now) they are not all that great when standing for long periods of time. I suggest them...very durabl",3
B000J6D71O:really_hot:gabriel_capparelli,B000J6D71O,"Get this for your girfriend, spouse ... significant other, and take your sightseeing to anotehr level ;-)Excellent CK quality as always.",1
B000BMHH94:three_prongs_better_than_two:john_d._kieser,B000BMHH94,"I pruchased both this item and the two prong version.  I only used the three version as all outlets in Australia are grounded.  Good and sturdy, it performed well.  My only complaint is that the female end is recessed which makes it difficult if you have a cube tap or transformer to plug in - one then has to use an extender with the adapater.",3
B000DZXGXU:new_balance_101_sandals:david_bruce,B000DZXGXU,Excellent product. using showers after work out. Sandals are dry quickly and are sturdy and comfortable,3
"B00027EV4W:review_of_jockey_thong:chris_h._metzger_""melville10""",B00027EV4W,"I've owned several pairs of these for a while now and I have to say that they are extremely comfortable and feel great even when one is exercising at the gym. Of all the styles I own, these are the most comfortable.",2
"B0001FDO1G:extremely__comfortable.:michael_s._kaminski_jr._""mike""",B0001FDO1G,"Bought a pair of these a couple months ago. The styling isn't too bad, but they fit my foot so nice I have since bought 4 more new pairs to have later, before they get discontinued everywhere",-2
B0001FDO1G:great_shoe:,B0001FDO1G,I wasnt really sure if I liked this shoe at first but after trying it on i realised just how comfortable and stylish this shoe is. This shoe is awesome for basketball and just walking aroun,2
"B000HGK2E6:very_cool!:charles_""charles""",B000HGK2E6,"I had been looking for a pair of boots for months. When I came across these and was very interested in the way the looked. I was unsure if I wanted buy these after reading the ""Elf Shoes"" comment. However, I decided to take a chance with them after realizing that finding boots was so difficult in the stores. Needless to say, I am very happy I bought them as they are very cool and comfortable. I have received positive feedback and have NOT been pointed as wearing elf shoes. I would of given them 5 stars but there was a blue marking on one of the boots. Luckily it was on the shoe wear the average onlooker would not see it. But I can",2
B000LDUGO6:great:pinky,B000LDUGO6,"I really should have bought two, one for me and one for my husband.  I wasn't expecting either of us to get as much use from this jacket as we do.  It is a wonderful jacket to have in the car for the ""just in case"" times.  Weather here in the midwest is so unpredictable and this jacket takes all the guess work out of what to wear",0
"B000JF7J1E:it's_good.:changsik_choi_""changsik_choi""",B000JF7J1E,"Actually First time, I didn't know clothes quality.  But now i can say ""this is awesome.~ "" don't hesitate , just buy it",0
B000JUDPVC:very_pleased:mrd,B000JUDPVC,Great quality sun blocking hat. Well made with quality materials. I don't spend much time in the sun without it. Best of all; IT IS MADE IN USA!,2
B0009RS4C0:review:richard_mac,B0009RS4C0,"Tried to purchase this shoe on Eastbay's website but without success. Was able to succeed getting the same shoe from Eastbay through Amazon. Thank God for Amazon, a company that knows ecommerce!!",2
"B0006L1NC2:nice_shoes:lori_m._conkle_""lori""",B0006L1NC2,very reasonably priced. My 16 year old loves these shoes. Says they are very comfortable and wants me to get him another pair,0
"B0006L1NC2:excellant_cushioning_shoe:james_kevin_kelley_""asics_runner""",B0006L1NC2,I have run in Asics for years.  I have been very happy with this line of shoe.  They are light weight and well cushioned for the runner that needs cushioning.  I run distances of anywhere from 3 miles to 26.2 in these shoes,3
B0000AHBRU:thank_you!:j._clarke,B0000AHBRU,The Urlacher replica jersey that we ordered was delivered quickly and in perfect condition.  My husband loves it!Thank you,0
B000CRG17W:fast_delivery!_very_nice!:ahlam_lee,B000CRG17W,I bought this booties for the gift of my friend's baby. I am very glad that she really likes this one. Good quality! Fast delivery! Great!,2
B000B9F3PM:outstanding:kevin_vandalia,B000B9F3PM,"Product, company, and most of all customer service is above reproach.  I received my jersey in record time, needed to exhange it for a different size, and still got it in time for my daughters birthday.  Will definitely do business with them again",0
B000JMUK5Y:great_slippers!:j._demers,B000JMUK5Y,"These are so comfortable. When I took them out of the package, they looked long and narrow and I didn't think they would fit. I tried them on to walk around in them. An hour later, I'd completely forgotten they were on my feet and that I was supposed to be testing them! Another reviewer was right when she/he said they conform to your feet. Definitely recommended",3
B000JMUK5Y:lands_end_suede_moc_slippers:d._boisvert,B000JMUK5Y,"The slippers were of very good quality and Lands End shipped them to me very quickly.  I have only two very minor concerns.  One is that the soles of the slippers were a little thinner/more flexible than I would have liked.  The other is that the slippers don't come in 1/2 sizes.  I normally wear an 8 1/2 shoe and with this type of slipper I usually buy a size 8.  Because the sole curved up over the front, I found the slipper to be a bit short.  However, I know that the 9 would have been way too big.  Over time, the slipper did stretch a bit so it is more comfortable now than it was when new",5
B0007LNZM2:_cool_key_chain:gale_a._davis,B0007LNZM2,"I love the Italian Leather Key Chain --it is made very sturdy and you can either clip it to your jeans or your bag for easy access.  It also is a very classy, sharp looking leather strap....it looks expensive and the price is right",3
B0007LNZM2:great_buy:vladimir_tankhimovich,B0007LNZM2,"Very good quality, looks better than the picture, snaplink is sturdy and heavy, beautiful leather (I got a tan one)",5
B000E3XXTS:hot_socks:jo_frye,B000E3XXTS,"Finally, socks that stay up without making dents in your legs!  These are great for work outs or just walking around and shopping in slacks and loafers. Ideal for us seniors!",3
"B0000DCZV2:good_fit:rachel_r._""new_mom""",B0000DCZV2,Fits perfectly and the hold lasts all day (doesn't loosen up). Wouldn't recomment sleeping with this bra on,3
"B000HKGGWY:fast_charger:charles_c._underhill_""robin_k._underhill""",B000HKGGWY,"I needed a car charger for a long trip for my creative zen, and at the creative store this charger was more expensive.  This charger came with a home charger as well, and it chargers 10x faster than plugging into the computer. I love it.",4
B000AFDDHC:red_star_t-shirt:juji,B000AFDDHC,"I bought this item for my son and he likes it a lot. He said everytime he wears it, he gets complements on it",2
B000GJY4TS:love_them:g._luck,B000GJY4TS,"These boots are so comfortable, I can wear them all day! And actually I wore them all week one time since they go with almost everything. I never wear the same shoes twice in the same week, but they are so comfortable.",2
B000G39C14:new_navy/white_nautical_short_set_with_hat_-_12_m:sherry_whetzel,B000G39C14,This suit is put together very well... Since the great-grandson has a daddy as a marine.. lol    Great-grandpa is a navy man. Thanks. Love it,3
"B000HZEJ32:i_love_my_shoes!:m._ward_""shopoholic575""",B000HZEJ32,"I purchased these shoes after seeing how cuh grade daughter.  She loves the bag, and it is fairly stable, as it doesn't seem to tip over (sideways) easily.  Only complaint is that Snaredrum Grey color is much lighter than we had anticipated, and after a couple of months of daily use, it is getting pretty dirty",2
"B000GFJ70S:finally!__a_case_my_kids_will_use!:anjel_scarborough_""seminarian""",B000GFJ70S,"This is the first case for a hand-held game that my kids really use.  Holds their games, ds, and has a carabiner they can hook on their belt loops.  The LCD protector sheet didn't last as long as I thought, but the case was worth it",0
B000GFJ70S:great_case_for_the_money:alberto_dieguez,B000GFJ70S,"This case works fairly well.  Since it's a semi-rigid case, it helps keep your gear from being pressed on too much when thrown in a bag or backpack.  I wish there was a bit more padding on the inside and that the corner didn't press on the L and R buttons as much, but that's not too big of a deal.  You can fit two 3-game slim cases in the top pouch and still close the case.  Three is too snug.  There is no place for the charger, so you'll have to carry that elsewhere.  All around, a well-made case for a reasonable price",3
"B0008GPJP2:okay,_but_really_not_worth_the_money.:m._richardson_""new_mommy""",B0008GPJP2,"During my pregnancy, I rushed out and bought two of these bras after having them recommended by several people.  All I can say is I don't understand what all the fuss is about.  It's basically a very tight sports bra with snaps.  My daughter is now three months old and I find that I wear the Bravados only when my $12 Motherhood Maternity sleep bras are dirty.  I love the Motherhood bras (though I wear the sleep bra all day long).  They are much softer, easier to get on and off and the cups just pull down instead of snapping.  Even with the Bravado, I just pull the cup down instead of snapping it because it is so cumbersome to re-snap.  I won't be buying anymore Bravados.  I'll stick with the Motherhood bras or a cheap regular sports bra from now on",3
B0001YR20G:wrong_item_shipped:d._rhodes,B0001YR20G,"I ordered a waterproof windbreaker, they sent a zip front hooded sweat shirt. I needed the item for a trip where I anticipated a lot of rain and I didn't have time to reorder. I returned the wrong item and went with what I had which wasn't the right thing either but, it was better than what they sent.I'm not happy",0
B000EP86UW:comfort:gerry_j._malcolm,B000EP86UW,"The shoes are a replacement for a pair I had 20 years ago. Although a different model, they are close to the original. For thank I am thankful",0
B000FQAD6K:great_comfort:p._hedlesky,B000FQAD6K,"Have often had a problem in the past with slippers that stretched out too much and/or made my feet sweat, but these fit well and are comfy without being overly warm. So happy with them I bought a pair for my partner, who is also very happy with them.",-1
B0009NN3D4:great_stability_running_shoe:c._mangan,B0009NN3D4,This is the second pair of this same shoe that I have bought... it is a great shoe for stability and high mileage.  The color is a little on the funky side but the price is right,3
"B000HZ9L8A:my_6_years_old_daughter_love_it........:glorimar_velez_""glorimar_velez""",B000HZ9L8A,My 6 years old daughter was so excited when she saw the heelys box. My surprise was that she start to heel one hour after she open the box.     We are so excited just like her.,3
B000GA8UEM:great_for_the_gym.:charles_r._speers,B000GA8UEM,"I used to have one of these when they were popular in the 70s, and kept my copy of my house key in it when out playing with my friends.  Now it is perfect for my Nike+ipod and my gym key and money while I am working out",3
B000EW2XPO:worth_it:madeline_godar,B000EW2XPO,"Do yourself a favor and don't use your iPod Nano until you purchase and put in place protective films.  I've used my iPod nano for about 6 months, and it already shows the wears and tears of average use.  I am using the protective films now to prevent any further abuse, but I wish I would have used them from the beginning.  When applying the films, it's slightly hard to get them centered.  If you mess up, you can take them off and re-apply them, however.  Applying them takes great care...cleaning the iPod, making sure the films are centered, getting the air bubbles out, etc.  If you take the time to do it your iPod Nano will stay beautiful for a lot longer",-3
"B0001G6WIW:give_the_5-0_a_hi-five.:laurel825_""laurel825""",B0001G6WIW,I can't say enough of about this beguiling tee.  What it lacks in bells and tassles it makes up for with simple comfort and admiring glances.  My favorite item for late night jogs in the 'hood.  --Laurel82,0
"B0002MD6DE:great_shoe:everett_coleman_""agape18""",B0002MD6DE,I bought this shoe for my husband who has big wide feet.  They fit him great.  No break in required.  Unique pair of shoes for men,1
B0004QGUHC:snowboard_pants:s._behla,B0004QGUHC,Poor quality for the price!!!   The material was not very water proof and was the type that would easily fray!!!  On a positive note the company was easy to deal with and we were able to return easily,-2
B000FK803Y:daughters_favorite:marie,B000FK803Y,My daughter just loves quick silver products and this T-shirt brought a big smile to her face.  It washes well (she wears it all the time).  Thank Yo,3
"B0001FFEZU:very_happy_with_my_new_shoes:kari_johannessen_""pommeline""",B0001FFEZU,"they arrived much sooner than i thougt possible.they look very nice, very stylish , wonderfull to wear and they weigh allmost nothing.fit me rerfectly too.i will definitively buy more new balance shoes from this seller",3
"B000LIJ7LY:don't_bother:john_podczerwinsky_""jp""",B000LIJ7LY,"Even though I have no issue with the seller (they shipeed really quickly) I'll tell you definitely don't waste your money on this garbage.  I bought a pair for a trip to Tahoe recently, and before I even made it to the FIRST RUN the zipper split.  Got it back together, and held for the rest of the day.  Second day, I hadn't even made it up the first ski lift and the zipper broke again, permanently this time.  Nothing like skiing with your bibs open all day.  Upon returning to the lodge, I found out one of the seams on the inside had split, too.  Promptly threw the pants out after that, no sense in re-packing them for another cross country flight!  Spend your money elsewhere instead of throwing it away on these pants",-2
"B000I6MCV6:bra:p._roman_""southsidelady""",B000I6MCV6,"I seldom get pulled in by brand names and initally balked at the cost of this bra. I've since bought several more. Thankfully, with this one, there's zero chafing for me. That's not the case with others. The cross-over straps are padded which is perfect for long runs. Everything holds in place and there's no squishing or bouncing going on. The fabric wicks beautifully. If I were to redesign this bra I would bring the hook closure to the front instead of the back.",0
"B000KS1OZW:comfy,_warm_slippers:r._coughlin",B000KS1OZW,"These slippers are thick, fuzzy, and very warm.  The cuff folds up to keep your ankles as cozy as your toes!  They have rubber, non-slip bottoms so that you can go out for the Sunday paper without having to put on your shoes.  The price is more than reasonable for this much quality; not to mention, having a choice of lovely, feminine colors.  I would recommend these to any one",1
"B000MGL6FK:versatile_product,_quick_delivery!:k._bremer",B000MGL6FK,"This sleek and easy-to-install little pouch works great. I'll admit, I originally tried placing the sensor under my shoelaces. Unless you like interrupting your run every five minutes to go searching for your missing sensor, the shoe pouch is definitely the way to go. The best part is that it's versatile - I can move it from my Asics running shoes to my Keen trail running shoes in a matter of seconds. Distance accuracy is spot on. Service and delivery times from Grantwood were excellent; I got the pouch in a matter of days. If you're not a fan of Nike shoes and want an inexpensive but well-designed solution, I would highly recommend this product",4
B000MGL6FK:it_works!:g._hall,B000MGL6FK,"Just like any apple product it was easy to set up, cool to use, and has motivated me to loose weight. I'm up to 10 lbs. so far",4
"B000MGL6FK:shoe_pouch:b._akers_""the_queen""",B000MGL6FK,"For those that don't wear Nike Shoes but want to take advantage of Nike+ and the whole Ipod Nano training thru Nike, this is great!  This pouch enables me to take advantage of the Nike+ system without having to wear Nike shoes.  It works great.  I highly recommend it",3
"B0007V9SGO:speedo_nylon_stripped_square_leg_training_suit:k._m._high_""kmh""",B0007V9SGO,Hey they work for me. Shipping was timely and they haven't fallen off yet.  What more do u need in a training suit,0
